"","user","created_at","id","id_str","text","full_text","truncated","entities","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","geo","coordinates","place","contributors","is_quote_status","retweet_count","favorite_count","favorited","favorited_by","retweeted","scopes","lang","possibly_sensitive","display_text_width","display_text_range","retweeted_status","quoted_status","quoted_status_id","quoted_status_id_str","quoted_status_permalink","quote_count","timestamp_ms","reply_count","filter_level","metadata","query","withheld_scope","withheld_copyright","withheld_in_countries","possibly_sensitive_appealable"
"84","neymarjr",2022-09-14 16:58:59,1570094774836760576,1570094774836760576,"Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/xoVzuPmB5y","Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/xoVzuPmB5y",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5096,98520,FALSE,NA,FALSE,NA,"pt",FALSE,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","neymarjr",2022-09-12 17:25:18,1569376621114626048,1569376621114626048,"It is time to rock your world. @qatarairways is ready to take you on a journey of a lifetime to the biggest show on earth.

#Qatar2022 #QatarAirways #FlytoQatar2022 #FIFAWorldCup #WeWillRoQ #ad https://t.co/V2CaeHJ8WT","It is time to rock your world. @qatarairways is ready to take you on a journey of a lifetime to the biggest show on earth.

#Qatar2022 #QatarAirways #FlytoQatar2022 #FIFAWorldCup #WeWillRoQ #ad https://t.co/V2CaeHJ8WT",FALSE,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,537,10952,FALSE,NA,FALSE,NA,"en",FALSE,NA,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","neymarjr",2022-09-12 11:09:59,1569282167842439168,1569282167842439168,"✋🏽😝🤚🏽 https://t.co/rtfeQZYLQd","✋🏽😝🤚🏽 https://t.co/rtfeQZYLQd",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,13965,269527,FALSE,NA,FALSE,NA,"und",FALSE,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","neymarjr",2022-09-10 20:24:38,1568696976484741120,1568696976484741120,"🔥 https://t.co/lN13jBfznN","🔥 https://t.co/lN13jBfznN",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,11342,199091,FALSE,NA,FALSE,NA,"und",FALSE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","neymarjr",2022-09-10 13:13:24,1568588449959010304,1568588449959010304,"Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/b7XON9wy1f","Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/b7XON9wy1f",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2706,57727,FALSE,NA,FALSE,NA,"pt",FALSE,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","neymarjr",2022-09-06 18:21:44,1567216496534749184,1567216496534749184,"Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/QBJcXCSY8n","Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/QBJcXCSY8n",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4715,89552,FALSE,NA,FALSE,NA,"pt",FALSE,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","neymarjr",2022-09-05 14:30:21,1566795876403757056,1566795876403757056,"Mood 😂 https://t.co/Nyuoa01mK0","Mood 😂 https://t.co/Nyuoa01mK0",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18840,423265,FALSE,NA,FALSE,NA,"en",FALSE,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","neymarjr",2022-09-05 12:24:02,1566764090416136192,1566764090416136192,"Ready for tomorrow ✋🏽😝🤚🏽 https://t.co/dRXei1w0u0","Ready for tomorrow ✋🏽😝🤚🏽 https://t.co/dRXei1w0u0",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,9466,226674,FALSE,NA,FALSE,NA,"en",FALSE,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","neymarjr",2022-09-04 16:22:07,1566461615708545024,1566461615708545024,"O jogo de futebol da KONAMI que eu sou embaixador, o eFootball™ 2023, foi atualizado com os dados da nova temporada!
Como ele está disponível para console e mobile, agora é a hora para você entrar na brincadeira.
Tá esperando o q para começar a jogar?
#eFootball #FreeToPlay #ad https://t.co/P3TtrECxDG","O jogo de futebol da KONAMI que eu sou embaixador, o eFootball™ 2023, foi atualizado com os dados da nova temporada!
Como ele está disponível para console e mobile, agora é a hora para você entrar na brincadeira.
Tá esperando o q para começar a jogar?
#eFootball #FreeToPlay #ad https://t.co/P3TtrECxDG",FALSE,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,623,11859,FALSE,NA,FALSE,NA,"pt",FALSE,NA,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","neymarjr",2022-08-30 13:28:13,1564605913171955712,1564605913171955712,"Alegria Alegria ✋🏽😝🤚🏽 https://t.co/0abZFowu6b","Alegria Alegria ✋🏽😝🤚🏽 https://t.co/0abZFowu6b",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,11399,262075,FALSE,NA,FALSE,NA,"pt",FALSE,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","neymarjr",2022-08-30 08:30:19,1564530944874348544,1564530944874348544,"@richarlison97 @DietmarHamann 😂😂😂😂","@richarlison97 @DietmarHamann 😂😂😂😂",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1564297326965006336,1564297326965006336,902953691879223296,902953691879223296,"richarlison97",NA,NA,NA,NA,FALSE,3048,55090,FALSE,NA,FALSE,NA,"und",NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","neymarjr",2022-08-28 17:19:31,1563939347484889088,1563939347484889088,"Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/HQ6NOWCx8i","Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/HQ6NOWCx8i",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3812,87064,FALSE,NA,FALSE,NA,"pt",FALSE,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","neymarjr",2022-08-20 10:42:19,1560940284757905408,1560940284757905408,"@gabriel1medina Poeta agora 😂","@gabriel1medina Poeta agora 😂",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1560646386785329152,1560646386785329152,2523613098,2523613098,"gabriel1medina",NA,NA,NA,NA,FALSE,36,2207,FALSE,NA,FALSE,NA,"eu",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","neymarjr",2022-08-19 19:57:36,1560717637172207616,1560717637172207616,"Gostei dessa #PINKVENOM @BLACKPINK
https://t.co/xbAJeNqvlI","Gostei dessa #PINKVENOM @BLACKPINK
https://t.co/xbAJeNqvlI",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,37004,111368,FALSE,NA,FALSE,NA,"pt",FALSE,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","neymarjr",2022-08-18 12:14:00,1560238580617854976,1560238580617854976,"Enter Cadbury FC’s ‘Win A Worldie’ today and you could be hanging out with me before you know it! Head to the link in my bio 🙌
 
#WinAWorldie #CadburyFC 
 
UK/ROI, 18+, NPN NI &amp; ROI. Closes 20.11.22. T&amp;Cs apply - see https://t.co/B1lhFB0L5H more information and full T&amp;Cs. https://t.co/CtpmNgbTay","Enter Cadbury FC’s ‘Win A Worldie’ today and you could be hanging out with me before you know it! Head to the link in my bio 🙌
 
#WinAWorldie #CadburyFC 
 
UK/ROI, 18+, NPN NI &amp; ROI. Closes 20.11.22. T&amp;Cs apply - see https://t.co/B1lhFB0L5H more information and full T&amp;Cs. https://t.co/CtpmNgbTay",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,261,7207,FALSE,NA,FALSE,NA,"en",FALSE,NA,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","neymarjr",2022-08-16 16:26:28,1.559577343555e+18,1.559577343555e+18,"@StephenCurry30 @ClutchPointsApp Night night crack 🔥😴","@StephenCurry30 @ClutchPointsApp Night night crack 🔥😴",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1559295724449255424,1559295724449255424,42562446,42562446,"StephenCurry30",NA,NA,NA,NA,FALSE,558,17004,FALSE,NA,FALSE,NA,"en",NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","neymarjr",2022-08-13 23:49:53,1558601765859229696,1558601765859229696,"tamo solto, IXQUECE ✋🏽😝🤚🏽 https://t.co/ZPY5zBop1I","tamo solto, IXQUECE ✋🏽😝🤚🏽 https://t.co/ZPY5zBop1I",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1704,41951,FALSE,NA,FALSE,NA,"es",FALSE,NA,25,NA,NA,1558548824632737792,1558548824632737792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","neymarjr",2022-08-13 23:49:11,1558601592877768704,1558601592877768704,"O pai tá on e roteando ✋🏽😝🤚🏽 https://t.co/AXDIlPVk6s","O pai tá on e roteando ✋🏽😝🤚🏽 https://t.co/AXDIlPVk6s",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,21489,356248,FALSE,NA,FALSE,NA,"pt",FALSE,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","neymarjr",2022-08-13 17:24:12,1558504708905508864,1558504708905508864,"Que Deus nos abençoe e nos proteja ❤️🙏 https://t.co/5xzIoKuKD2","Que Deus nos abençoe e nos proteja ❤️🙏 https://t.co/5xzIoKuKD2",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3189,73531,FALSE,NA,FALSE,NA,"pt",FALSE,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","neymarjr",2022-08-12 10:58:24,1558045231785836544,1558045231785836544,"With only 100 days to go, it's nearly time for the FIFA World Cup Qatar 2022™ ⚽️🏆
It's time to secure your seat with @qatarairways complete travel packages https://t.co/bFlvTNxdxA

#QatarAirways #FIFAWorldCup ✈️ @qatarairways https://t.co/EArU09wALP","With only 100 days to go, it's nearly time for the FIFA World Cup Qatar 2022™ ⚽️🏆
It's time to secure your seat with @qatarairways complete travel packages https://t.co/bFlvTNxdxA

#QatarAirways #FIFAWorldCup ✈️ @qatarairways https://t.co/EArU09wALP",FALSE,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,495,10432,FALSE,NA,FALSE,NA,"en",FALSE,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","neymarjr",2022-08-03 11:59:33,1554799127984312320,1554799127984312320,"#AD Fancy winning a Worldie shirt signed by me? Click the link in my bio for your chance to score with #CadburyFC! ⚽🤙

#WinAWorldie 

UK/ROI, 18+, NPN NI &amp; ROI. Closes 14.08.22. T&amp;Cs apply - see https://t.co/aj7psXrIrK for more information and full T&amp;Cs. https://t.co/TiF7Klp45p","#AD Fancy winning a Worldie shirt signed by me? Click the link in my bio for your chance to score with #CadburyFC! ⚽🤙

#WinAWorldie 

UK/ROI, 18+, NPN NI &amp; ROI. Closes 14.08.22. T&amp;Cs apply - see https://t.co/aj7psXrIrK for more information and full T&amp;Cs. https://t.co/TiF7Klp45p",FALSE,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,285,7893,FALSE,NA,FALSE,NA,"en",FALSE,NA,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","neymarjr",2022-07-28 10:25:55,1552601236809158656,1552601236809158656,"@gabriel1medina Gosto de vc assim 😂😂","@gabriel1medina Gosto de vc assim 😂😂",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1552456270921302016,1552456270921302016,2523613098,2523613098,"gabriel1medina",NA,NA,NA,NA,FALSE,38,2697,FALSE,NA,FALSE,NA,"pt",NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","neymarjr",2022-07-26 09:20:34,1551860014301827072,1551860014301827072,"Toda ação provava uma reação … 
Fala o que quer, escuta o que não quer 😉","Toda ação provava uma reação … 
Fala o que quer, escuta o que não quer 😉",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,14093,153352,FALSE,NA,FALSE,NA,"pt",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","neymarjr",2022-07-26 09:20:08,1551859906189328384,1551859906189328384,"Ah pronto! Não posso contrariar uma matéria que está falando besteira.. que agora eu não aceito crítica 😂😂😂 meu amigoooo, sou criticado desde os meus 13 anos. 
Passei muito tempo calado, isso sim e se falar algo que não concordo, voltarei a falar!","Ah pronto! Não posso contrariar uma matéria que está falando besteira.. que agora eu não aceito crítica 😂😂😂 meu amigoooo, sou criticado desde os meus 13 anos. 
Passei muito tempo calado, isso sim e se falar algo que não concordo, voltarei a falar!",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,9349,226556,FALSE,NA,FALSE,NA,"pt",NA,NA,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","neymarjr",2022-07-25 14:59:34,1551582940219559936,1551582940219559936,"Meu sobrenome 😂🤷🏽‍♂️ atura ou surta https://t.co/Y1SpbQshbz","Meu sobrenome 😂🤷🏽‍♂️ atura ou surta https://t.co/Y1SpbQshbz",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2067,50483,FALSE,NA,FALSE,NA,"pt",FALSE,NA,35,NA,NA,1551582777744703488,1551582777744703488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","neymarjr",2022-07-25 14:57:55,1551582525440593920,1551582525440593920,"✋🏽😜🤚🏽 careta pros HATE 😂😂😂😂 https://t.co/GgPmMTlPUt","✋🏽😜🤚🏽 careta pros HATE 😂😂😂😂 https://t.co/GgPmMTlPUt",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25683,344351,FALSE,NA,FALSE,NA,"es",FALSE,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","neymarjr",2022-07-25 14:34:55,1551576735443034112,1551576735443034112,"@geglobo Fantasma? 😂😂😂 ge sendo ge … tocou é pênalti! 
Bando de gente que nunca se quer chutou uma bola e fica fazendo matéria de merda 😂🤦🏽‍♂️","@geglobo Fantasma? 😂😂😂 ge sendo ge … tocou é pênalti! 
Bando de gente que nunca se quer chutou uma bola e fica fazendo matéria de merda 😂🤦🏽‍♂️",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1551562795631513600,1551562795631513600,10842792,10842792,"geglobo",NA,NA,NA,NA,FALSE,7193,102393,FALSE,NA,FALSE,NA,"pt",NA,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","neymarjr",2022-07-14 09:37:17,1547515569385209856,1547515569385209856,"@neymarjrdepre Gosto desse clima 😂😂😂😂 futebol é isso! 
Provocar o rival apps a Vitoria! 
Tudo no bom sentido.
Sem violência fica perfeito 🙏
Adoro hangar dos meus amigos e provocá-los 😂😂😂😂","@neymarjrdepre Gosto desse clima 😂😂😂😂 futebol é isso! 
Provocar o rival apps a Vitoria! 
Tudo no bom sentido.
Sem violência fica perfeito 🙏
Adoro hangar dos meus amigos e provocá-los 😂😂😂😂",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1547411092057505792,1547411092057505792,1197588064819974144,1197588064819974144,"njdmarlon",NA,NA,NA,NA,FALSE,2448,38967,FALSE,NA,FALSE,NA,"pt",NA,NA,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","neymarjr",2022-07-14 09:08:50,1547508410224091136,1547508410224091136,"@protectneymar O Que eu quero é que voce tome conta da sua vida 😂😂😂","@protectneymar O Que eu quero é que voce tome conta da sua vida 😂😂😂",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1547363897283338240,1547363897283338240,284217635,284217635,"protectneymar",NA,NA,NA,NA,FALSE,484,6378,FALSE,NA,FALSE,NA,"pt",NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","neymarjr",2022-07-14 09:05:36,1547507595472248832,1547507595472248832,"Fico triste pela derrota do Santos mas o que mais me entristeceu foi ver a atitude desse torcedor. 
No calor do momento é onde tomamos atitudes que nos fazem se arrepender e nos deixam com vergonha. 
Espero que isso sirva de lição pra todos os torcedores!","Fico triste pela derrota do Santos mas o que mais me entristeceu foi ver a atitude desse torcedor. 
No calor do momento é onde tomamos atitudes que nos fazem se arrepender e nos deixam com vergonha. 
Espero que isso sirva de lição pra todos os torcedores!",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3069,107978,FALSE,NA,FALSE,NA,"pt",NA,NA,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","neymarjr",2022-07-13 07:09:03,1547115877958651904,1547115877958651904,"Gosto muito do Diniz como treinador, uma pena que no Br não dão tempo suficiente.","Gosto muito do Diniz como treinador, uma pena que no Br não dão tempo suficiente.",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,7339,155222,FALSE,NA,FALSE,NA,"pt",NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","neymarjr",2022-07-12 12:09:53,1546829197208948736,1546829197208948736,"@brunoformiga Pqp 🤦🏽‍♂️","@brunoformiga Pqp 🤦🏽‍♂️",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1546589824974462976,1546589824974462976,71044907,71044907,"brunoformiga",NA,NA,NA,NA,FALSE,106,13102,FALSE,NA,FALSE,NA,"und",NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","neymarjr",2022-07-11 19:43:51,1546581053103538176,1546581053103538176,"@gabriel1medina 😂😂😂😂😂","@gabriel1medina 😂😂😂😂😂",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1546492608742150144,1546492608742150144,2523613098,2523613098,"gabriel1medina",NA,NA,NA,NA,FALSE,21,2217,FALSE,NA,FALSE,NA,"und",NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","neymarjr",2022-07-09 16:56:55,1545814263993884672,1545814263993884672,"Assistindo alguns lances meus em live! Vem pra resenha!!

https://t.co/1X4pGMWFTx
https://t.co/1X4pGMWFTx
https://t.co/1X4pGMWFTx","Assistindo alguns lances meus em live! Vem pra resenha!!

https://t.co/1X4pGMWFTx
https://t.co/1X4pGMWFTx
https://t.co/1X4pGMWFTx",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,232,6755,FALSE,NA,FALSE,NA,"pt",FALSE,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","neymarjr",2022-06-24 18:59:43,1540409350539415552,1540409350539415552,"Jogando PUBG ao vivo agora, cola assistir 

https://t.co/1X4pGMWFTx 
https://t.co/1X4pGMWFTx 
https://t.co/1X4pGMWFTx","Jogando PUBG ao vivo agora, cola assistir 

https://t.co/1X4pGMWFTx 
https://t.co/1X4pGMWFTx 
https://t.co/1X4pGMWFTx",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,219,6618,FALSE,NA,FALSE,NA,"pt",FALSE,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","neymarjr",2022-06-24 16:35:12,1540372983663017984,1540372983663017984,"Vocês viram os atributos e o design da minha carta no eFootball™ 2022?
Comprando o ""Premium Ambassador Pack (Pacote de embaixador premium)"" você vai receber esta carta fenomenal, que foi criada especialmente para este pacote!
#eFootball #FreeToPlay #ad https://t.co/R6roTsrqiR","Vocês viram os atributos e o design da minha carta no eFootball™ 2022?
Comprando o ""Premium Ambassador Pack (Pacote de embaixador premium)"" você vai receber esta carta fenomenal, que foi criada especialmente para este pacote!
#eFootball #FreeToPlay #ad https://t.co/R6roTsrqiR",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,648,25741,FALSE,NA,FALSE,NA,"pt",FALSE,NA,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","neymarjr",2022-06-18 19:34:32,1538243784852418560,1538243784852418560,"Perdeu… não pode comemorar o aniversário da vó, do filho, da esposa e principalmente o seu. 
Ser atleta não tá fácil 😂 “ser feliz só pode depois que a carreira encerrar, que loucura”","Perdeu… não pode comemorar o aniversário da vó, do filho, da esposa e principalmente o seu. 
Ser atleta não tá fácil 😂 “ser feliz só pode depois que a carreira encerrar, que loucura”",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4936,152973,FALSE,NA,FALSE,NA,"pt",NA,NA,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","neymarjr",2022-06-17 20:13:10,1537891121656782848,1537891121656782848,"O game de futebol eFootball™ 2022 da Konami acabou de ser atualizado!
Agora também disponível em dispositivos mobile, e com o novo modo de jogar: Time ideal.
Vamos lá, me mostre o seu time dos sonhos!
=&gt; https://t.co/yKgwX76Rmy
#eFootball #FreeToPlay 
#ad https://t.co/02WBXeKZCQ","O game de futebol eFootball™ 2022 da Konami acabou de ser atualizado!
Agora também disponível em dispositivos mobile, e com o novo modo de jogar: Time ideal.
Vamos lá, me mostre o seu time dos sonhos!
=&gt; https://t.co/yKgwX76Rmy
#eFootball #FreeToPlay 
#ad https://t.co/02WBXeKZCQ",FALSE,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,523,15631,FALSE,NA,FALSE,NA,"pt",FALSE,NA,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","neymarjr",2022-06-09 14:12:42,1534901303972864000,1534901303972864000,"Explore new spaces in #PUMASlipstream 👟🚀 Available on https://t.co/CgUJQPi3kR .

@puma
#ad https://t.co/ncVkDGx0Kd","Explore new spaces in #PUMASlipstream 👟🚀 Available on https://t.co/CgUJQPi3kR .

@puma
#ad https://t.co/ncVkDGx0Kd",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1286,48882,FALSE,NA,FALSE,NA,"en",FALSE,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","neymarjr",2022-05-26 14:04:31,1529825813792641024,1529825813792641024,"Doha let’s go 💪🔥
@OoredooQatar https://t.co/4bNc1EUWD6","Doha let’s go 💪🔥
@OoredooQatar https://t.co/4bNc1EUWD6",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1110,26762,FALSE,NA,FALSE,NA,"en",FALSE,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
